lesbian	appeals	3	false
lesbian	landmark	3	false
lesbian	transgender	63	true
lesbian	member	15	true
lesbian	serve	3	false
lesbian	rejected	3	false
lesbian	smoke	3	false
lesbian	leadership	4	false
lesbian	named	7	true
lesbian	travelers	6	false
lesbian	movie	3	false
lesbian	marry	12	true
lesbian	accurate	4	false
lesbian	yet	6	false
lesbian	officer	3	false
lesbian	history	7	true
lesbian	mourn	6	false
lesbian	book	4	false
lesbian	protect	3	false
lesbian	questions	3	false
lesbian	waiting	3	false
lesbian	action	4	false
lesbian	both	8	true
lesbian	parade	10	true
lesbian	weekend	6	false
lesbian	fact	6	false
lesbian	face	4	false
lesbian	streets	3	false
lesbian	children	28	true
lesbian	fair	4	false
lesbian	fall	4	false
lesbian	growing	3	false
lesbian	close	7	true
lesbian	violating	3	false
lesbian	local	6	false
lesbian	romance	4	false
lesbian	including	5	false
lesbian	probably	4	false
lesbian	photographs	6	false
lesbian	either	3	false
lesbian	show	15	true
lesbian	campaigns	4	false
lesbian	government	5	false
lesbian	workers	7	true
lesbian	seven	3	false
lesbian	recording	3	false
lesbian	artists	5	false
lesbian	celebratory	6	false
lesbian	should	7	true
lesbian	often	4	false
lesbian	rights	49	true
lesbian	characters	7	true
lesbian	declared	4	false
lesbian	making	3	false
lesbian	rates	4	false
lesbian	long-term	4	false
lesbian	opening	3	false
lesbian	harassment	3	false
lesbian	visit	3	false
lesbian	involved	9	true
lesbian	away	3	false
lesbian	relationships	5	false
lesbian	seeking	6	false
lesbian	aimed	18	true
lesbian	gave	4	false
lesbian	become	6	false
lesbian	gays	5	false
lesbian	feel	4	false
lesbian	political	12	true
lesbian	unions	13	true
lesbian	character	4	false
lesbian	single	4	false
lesbian	know	8	true
lesbian	supports	3	false
lesbian	courts	4	false
lesbian	without	3	false
lesbian	twins	3	false
lesbian	committed	3	false
lesbian	union	5	false
lesbian	novel	3	false
lesbian	authority	3	false
lesbian	tragedy	4	false
lesbian	child	6	false
lesbian	chief	4	false
lesbian	time	15	true
lesbian	despite	5	false
lesbian	program	9	true
lesbian	struggle	6	false
lesbian	lacked	3	false
lesbian	killed	3	false
lesbian	soap	3	false
lesbian	general	6	false
lesbian	emotional	4	false
lesbian	transgendered	7	true
lesbian	according	8	true
lesbian	granting	4	false
lesbian	some	16	true
lesbian	just	4	false
lesbian	owner	4	false
lesbian	removed	3	false
lesbian	summer	3	false
lesbian	bishops	3	false
lesbian	find	3	false
lesbian	film	14	true
lesbian	director	10	true
lesbian	behalf	3	false
lesbian	fire	4	false
lesbian	bookstore	7	true
lesbian	compromise	3	false
lesbian	five	10	true
lesbian	campaign	7	true
lesbian	leaders	11	true
lesbian	published	4	false
lesbian	orientation	8	true
lesbian	publishes	3	false
lesbian	spin	4	false
lesbian	communities	4	false
lesbian	well-known	3	false
lesbian	ceremony	3	false
lesbian	expanding	3	false
lesbian	devoted	5	false
