homosexual	conservative	3	false
homosexual	conference	4	false
homosexual	activity	20	true
homosexual	country	5	false
homosexual	groups	27	true
homosexual	presumption	4	false
homosexual	inherent	5	false
homosexual	employees	10	true
homosexual	disclosure	3	false
homosexual	desire	3	false
homosexual	represent	3	false
homosexual	professionals	4	false
homosexual	public	10	true
homosexual	act	5	false
homosexual	age	6	false
homosexual	ago	10	true
homosexual	aid	3	false
homosexual	any	13	true
homosexual	thought	5	false
homosexual	art	3	false
homosexual	ask	6	false
homosexual	greater	3	false
homosexual	bad	3	false
homosexual	ban	11	true
homosexual	bar	12	true
homosexual	boy	6	false
homosexual	stance	4	false
homosexual	prisoners	4	false
homosexual	dozen	4	false
homosexual	deciding	3	false
homosexual	role	3	false
homosexual	information	6	false
homosexual	order	3	false
homosexual	protection	4	false
homosexual	discharged	17	true
homosexual	shipmate	3	false
homosexual	specifically	5	false
homosexual	back	3	false
homosexual	threats	3	false
homosexual	shows	6	false
homosexual	vastly	3	false
homosexual	further	4	false
homosexual	going	3	false
homosexual	bans	4	false
homosexual	treatment	4	false
homosexual	numbers	3	false
homosexual	known	3	false
homosexual	bars	3	false
homosexual	seems	4	false
homosexual	themselves	15	true
homosexual	stop	3	false
homosexual	unanswered	3	false
homosexual	secret	3	false
homosexual	themes	3	false
homosexual	victims	4	false
homosexual	television	12	true
homosexual	trial	3	false
homosexual	community	7	true
homosexual	remain	3	false
homosexual	such	20	true
homosexual	need	5	false
homosexual	end	6	false
homosexual	accusations	4	false
homosexual	render	3	false
homosexual	forms	5	false
homosexual	am	5	false
homosexual	black	11	true
homosexual	extend	6	false
homosexual	news	8	true
homosexual	panel	3	false
homosexual	far	3	false
homosexual	differences	4	false
homosexual	attacks	3	false
homosexual	form	3	false
homosexual	few	3	false
homosexual	four	4	false
homosexual	outside	3	false
homosexual	suggests	5	false
homosexual	me	3	false
homosexual	student	11	true
homosexual	adopt	5	false
homosexual	oppose	7	true
homosexual	likely	7	true
homosexual	decision	8	true
homosexual	up	10	true
homosexual	marvelously	3	false
homosexual	troops	3	false
homosexual	tendencies	5	false
homosexual	registered	3	false
homosexual	suspect	3	false
homosexual	gay	53	true
homosexual	force	4	false
homosexual	intend	6	false
homosexual	earlier	3	false
homosexual	conduct	24	true
homosexual	yesterday	17	true
homosexual	want	5	false
homosexual	beat	4	false
homosexual	found	8	true
homosexual	hospital	3	false
homosexual	beating	7	true
homosexual	interviewed	3	false
homosexual	preference	3	false
homosexual	school	15	true
homosexual	measure	5	false
homosexual	disease	4	false
homosexual	heresy	3	false
homosexual	best	3	false
homosexual	ways	3	false
homosexual	small	4	false
homosexual	able	6	false
homosexual	friends	7	true
homosexual	article	11	true
homosexual	pederasty	4	false
homosexual	previously	3	false
homosexual	number	7	true
homosexual	rule	6	false
homosexual	enable	3	false
homosexual	affectionate	3	false
homosexual	couples	39	true
homosexual	pictures	6	false
homosexual	saying	9	true
homosexual	acts	35	true
homosexual	party	7	true
homosexual	longer	4	false
homosexual	impulses	3	false
homosexual	job	8	true
homosexual	investigation	3	false
homosexual	declare	4	false
homosexual	once	3	false
homosexual	only	24	true
homosexual	testimony	4	false
homosexual	bisexual	15	true
homosexual	lover	10	true
homosexual	week	3	false
homosexual	rabbis	4	false
homosexual	well	8	true
homosexual	law	13	true
homosexual	bill	7	true
homosexual	month	6	false
homosexual	three	9	true
homosexual	money	5	false
homosexual	low	3	false
homosexual	among	12	true
homosexual	signed	3	false
homosexual	legally	7	true
homosexual	man	37	true
homosexual	guest	3	false
homosexual	may	15	true
homosexual	female	6	false
homosexual	becomes	3	false
homosexual	moral	4	false
homosexual	men	76	true
homosexual	recommend	5	false
homosexual	believe	6	false
homosexual	condoms	3	false
homosexual	allow	11	true
homosexual	applicants	5	false
homosexual	bitter	3	false
homosexual	anti-gay	3	false
homosexual	keep	3	false
homosexual	attempts	3	false
homosexual	kept	8	true
homosexual	oral	4	false
homosexual	homosexuals	22	true
homosexual	sexual	32	true
homosexual	new	22	true
homosexual	lesbians	7	true
homosexual	students	16	true
homosexual	allowing	7	true
homosexual	unmarried	24	true
homosexual	nor	9	true
homosexual	now	11	true
homosexual	statement	11	true
homosexual	meetings	3	false
homosexual	violence	5	false
homosexual	recognize	4	false
homosexual	latest	4	false
homosexual	conservatives	4	false
homosexual	class	3	false
homosexual	identified	6	false
homosexual	issue	14	true
homosexual	traditional	4	false
homosexual	consider	6	false
homosexual	off	8	true
homosexual	encounter	3	false
homosexual	appeals	5	false
homosexual	old	5	false
homosexual	one	45	true
homosexual	take	6	false
homosexual	aide	3	false
homosexual	obsessed	4	false
homosexual	wife	7	true
homosexual	member	5	false
homosexual	serve	12	true
homosexual	out	21	true
homosexual	leaves	3	false
homosexual	own	15	true
homosexual	efforts	7	true
homosexual	urbane	3	false
homosexual	moved	5	false
homosexual	pay	5	false
homosexual	prevent	4	false
homosexual	service	16	true
homosexual	body	6	false
homosexual	ever	12	true
homosexual	even	10	true
homosexual	evil	3	false
homosexual	accurate	6	false
homosexual	anything	3	false
homosexual	officer	11	true
homosexual	retired	4	false
homosexual	put	5	false
homosexual	book	6	false
homosexual	images	3	false
homosexual	protect	4	false
homosexual	executive	3	false
homosexual	kill	3	false
homosexual	health	15	true
homosexual	both	13	true
homosexual	organizations	5	false
homosexual	denomination	3	false
homosexual	parade	8	true
homosexual	writers	3	false
homosexual	striking	5	false
homosexual	reduce	4	false
homosexual	agency	5	false
homosexual	agenda	4	false
homosexual	figure	3	false
homosexual	children	15	true
homosexual	range	5	false
homosexual	growing	4	false
homosexual	telling	3	false
homosexual	legalization	3	false
homosexual	brains	4	false
homosexual	relations	8	true
homosexual	including	18	true
homosexual	attack	5	false
homosexual	tell	5	false
homosexual	see	6	false
homosexual	sex	28	true
homosexual	term	3	false
homosexual	marriages	13	true
homosexual	possible	7	true
homosexual	six	3	false
homosexual	priest	4	false
homosexual	advances	7	true
homosexual	prosecutors	3	false
homosexual	government	3	false
homosexual	change	4	false
homosexual	son	4	false
homosexual	industry	3	false
homosexual	workers	11	true
homosexual	serving	9	true
homosexual	tested	3	false
homosexual	sympathetic	3	false
homosexual	regulations	3	false
homosexual	agreed	5	false
homosexual	official	6	false
homosexual	same	10	true
homosexual	often	3	false
homosexual	blood	4	false
homosexual	barring	4	false
homosexual	anal	3	false
homosexual	top	3	false
homosexual	rights	60	true
homosexual	too	4	false
homosexual	23-year-old	4	false
homosexual	declared	6	false
homosexual	two	21	true
homosexual	dying	3	false
homosexual	sinful	3	false
homosexual	required	10	true
homosexual	virus	4	false
homosexual	unfit	3	false
homosexual	anathema	3	false
homosexual	requires	3	false
homosexual	relationships	13	true
homosexual	gave	4	false
homosexual	right	10	true
homosexual	become	9	true
homosexual	political	11	true
homosexual	unions	4	false
homosexual	use	3	false
homosexual	invited	4	false
homosexual	work	6	false
homosexual	word	7	true
homosexual	private	5	false
homosexual	security	3	false
homosexual	jokes	3	false
homosexual	without	8	true
homosexual	called	10	true
homosexual	expected	3	false
homosexual	committed	4	false
homosexual	white	7	true
homosexual	union	3	false
homosexual	way	4	false
homosexual	issues	22	true
homosexual	homophobic	4	false
homosexual	issued	5	false
homosexual	units	4	false
homosexual	quietly	3	false
homosexual	angered	4	false
homosexual	denied	4	false
homosexual	effort	8	true
homosexual	time	19	true
homosexual	won	4	false
homosexual	aggressively	4	false
homosexual	never	4	false
homosexual	contrary	6	false
homosexual	point	8	true
homosexual	contrast	3	false
homosexual	feeling	3	false
homosexual	killed	8	true
homosexual	deacon	4	false
homosexual	suspected	4	false
homosexual	seem	4	false
homosexual	attraction	6	false
homosexual	elected	4	false
homosexual	weeks	4	false
homosexual	behave	3	false
homosexual	prompted	3	false
homosexual	rejected	5	false
homosexual	application	3	false
homosexual	armed	5	false
homosexual	named	5	false
homosexual	influence	6	false
homosexual	defense	5	false
homosexual	history	7	true
homosexual	active	6	false
homosexual	intercourse	12	true
homosexual	compromise	5	false
homosexual	march	8	true
homosexual	leaders	7	true
homosexual	officers	11	true
homosexual	orientation	32	true
homosexual	action	7	true
homosexual	played	3	false
homosexual	society	12	true
homosexual	fact	7	true
homosexual	demimonde	3	false
homosexual	schools	5	false
homosexual	showed	3	false
homosexual	ceremony	3	false
homosexual	comment	5	false
homosexual	resolution	5	false
homosexual	refused	4	false
homosexual	equal	3	false
homosexual	local	3	false
homosexual	merely	6	false
homosexual	part	8	true
homosexual	park	3	false
homosexual	past	6	false
homosexual	show	6	false
homosexual	national	15	true
homosexual	appeal	4	false
homosexual	appear	4	false
homosexual	majority	4	false
homosexual	everything	3	false
homosexual	humor	3	false
homosexual	persecution	3	false
homosexual	acknowledge	5	false
homosexual	dealing	3	false
homosexual	wrote	6	false
homosexual	demonstrate	6	false
homosexual	scouts	4	false
homosexual	told	12	true
homosexual	judge	10	true
homosexual	should	12	true
homosexual	sodomy	6	false
homosexual	town	3	false
homosexual	election	6	false
homosexual	give	7	true
homosexual	characters	11	true
homosexual	wrong	9	true
homosexual	making	4	false
homosexual	identifying	5	false
homosexual	harassment	3	false
homosexual	prison	4	false
homosexual	affair	4	false
homosexual	added	3	false
homosexual	fear	4	false
homosexual	feel	3	false
homosexual	department	5	false
homosexual	character	4	false
homosexual	began	5	false
homosexual	asking	8	true
homosexual	permanent	3	false
homosexual	ordaining	5	false
homosexual	population	3	false
homosexual	gay-bashing	3	false
homosexual	within	4	false
homosexual	acknowledging	3	false
homosexual	true	9	true
homosexual	writer	5	false
homosexual	complete	3	false
homosexual	during	6	false
homosexual	anyone	5	false
homosexual	witnessed	3	false
homosexual	intends	3	false
homosexual	alleged	3	false
homosexual	child	5	false
homosexual	couple	12	true
homosexual	academies	5	false
homosexual	years	30	true
homosexual	other	26	true
homosexual	guilty	7	true
homosexual	program	5	false
homosexual	describes	3	false
homosexual	call	3	false
homosexual	mother	5	false
homosexual	incidence	3	false
homosexual	case	18	true
homosexual	general	5	false
homosexual	hearing	3	false
homosexual	described	5	false
homosexual	some	19	true
homosexual	draft	5	false
homosexual	just	4	false
homosexual	practices	4	false
homosexual	discharge	5	false
homosexual	find	3	false
homosexual	film	8	true
homosexual	normal	7	true
homosexual	begun	4	false
homosexual	five	3	false
homosexual	campaign	7	true
homosexual	definition	6	false
homosexual	itself	3	false
homosexual	drama	3	false
homosexual	good	5	false
homosexual	voters	3	false
homosexual	question	10	true
homosexual	abducted	3	false
homosexual	reflected	3	false
homosexual	accused	10	true
homosexual	domestic	7	true
homosexual	recruiter	3	false
homosexual	researchers	3	false
homosexual	being	35	true
homosexual	psychological	3	false
homosexual	relationship	14	true
homosexual	histories	4	false
homosexual	identity	4	false
homosexual	year	12	true
homosexual	responding	3	false
homosexual	himself	13	true
homosexual	describe	7	true
homosexual	play	13	true
homosexual	politics	7	true
homosexual	lawyer	4	false
homosexual	settlement	4	false
homosexual	nation	6	false
homosexual	recent	5	false
homosexual	murder	8	true
homosexual	considered	6	false
homosexual	million	3	false
homosexual	refusing	3	false
homosexual	late	4	false
homosexual	last	24	true
homosexual	laws	4	false
homosexual	having	11	true
homosexual	before	7	true
homosexual	eight	3	false
homosexual	church	25	true
homosexual	death	13	true
homosexual	identify	3	false
homosexual	city	13	true
homosexual	today	39	true
homosexual	leaving	3	false
homosexual	report	9	true
homosexual	between	18	true
homosexual	announcing	3	false
homosexual	less	7	true
homosexual	insurance	8	true
homosexual	experience	14	true
homosexual	someone	3	false
homosexual	record	3	false
homosexual	touched	3	false
homosexual	pressure	3	false
homosexual	beaten	4	false
homosexual	injuries	4	false
homosexual	attacked	4	false
homosexual	career	4	false
homosexual	decided	5	false
homosexual	persuade	3	false
homosexual	organization	10	true
homosexual	otherwise	3	false
homosexual	fight	3	false
homosexual	life	33	true
homosexual	like	13	true
homosexual	proposed	4	false
homosexual	your	3	false
homosexual	recruits	10	true
homosexual	list	12	true
homosexual	giving	4	false
homosexual	apparently	6	false
homosexual	percent	29	true
homosexual	drove	3	false
homosexual	experiences	4	false
homosexual	position	6	false
