lesbian	last	4	false
lesbian	today	10	true
lesbian	feminist	3	false
lesbian	officials	3	false
lesbian	homosexual	5	false
lesbian	love	3	false
lesbian	held	3	false
lesbian	first	6	false
lesbian	symposium	4	false
lesbian	acknowledged	4	false
lesbian	university	3	false
lesbian	board	3	false
lesbian	people	6	false
lesbian	women	5	false
lesbian	woman	6	false
lesbian	daughter	4	false
lesbian	married	3	false
lesbian	advocates	4	false
lesbian	include	3	false
lesbian	against	3	false
lesbian	former	7	true
lesbian	annual	6	false
lesbian	legal	3	false
lesbian	conference	5	false
lesbian	contemporary	3	false
lesbian	minister	3	false
lesbian	gay	26	true
lesbian	found	3	false
lesbian	school	4	false
lesbian	may	4	false
lesbian	one	5	false
lesbian	such	5	false
lesbian	health	4	false
lesbian	yesterday	8	true
lesbian	sex	3	false
lesbian	secretary	5	false
lesbian	sponsored	4	false
lesbian	couples	4	false
lesbian	two	3	false
lesbian	right	3	false
lesbian	lover	4	false
lesbian	called	3	false
lesbian	players	3	false
lesbian	way	3	false
lesbian	issues	4	false
lesbian	month	3	false
lesbian	market	4	false
lesbian	poster	3	false
lesbian	affair	4	false
lesbian	children	4	false
lesbian	despite	4	false
lesbian	some	6	false
lesbian	published	3	false
lesbian	rights	8	true
lesbian	single	4	false
lesbian	director	4	false
lesbian	judge	3	false
lesbian	wives	3	false
lesbian	during	5	false
lesbian	years	5	false
lesbian	other	3	false
lesbian	mother	3	false
lesbian	care	3	false
lesbian	hostility	3	false
lesbian	being	3	false
lesbian	relationship	15	true
