gay	violence	3	false
gay	rally	5	false
gay	member	5	false
gay	both	3	false
gay	parade	6	false
gay	avoid	3	false
gay	including	3	false
gay	attack	3	false
gay	rights	37	true
gay	political	7	true
gay	know	3	false
gay	course	3	false
gay	time	5	false
gay	director	6	false
gay	leaders	3	false
gay	society	3	false
gay	part	3	false
gay	marched	4	false
gay	around	4	false
gay	meeting	4	false
gay	together	3	false
gay	during	8	true
gay	couple	4	false
gay	years	5	false
gay	other	4	false
gay	practices	4	false
gay	being	4	false
gay	year	3	false
gay	himself	3	false
gay	politicians	3	false
gay	last	9	true
gay	decathlon	3	false
gay	city	4	false
gay	today	11	true
gay	civil	8	true
gay	report	3	false
gay	between	3	false
gay	organization	4	false
gay	confrontation	3	false
gay	life	5	false
gay	announced	3	false
gay	officials	4	false
gay	homosexual	15	true
gay	contestants	3	false
gay	state	3	false
gay	older	3	false
gay	held	5	false
gay	help	3	false
gay	safety	3	false
gay	first	5	false
gay	speaker	4	false
gay	symposium	4	false
gay	social	3	false
gay	university	4	false
gay	family	4	false
gay	board	4	false
gay	members	6	false
gay	group	10	true
gay	people	14	true
gay	protests	4	false
gay	women	6	false
gay	made	3	false
gay	male	3	false
gay	many	7	true
gay	openly	4	false
gay	study	3	false
gay	died	4	false
gay	lesbian	24	true
gay	down	5	false
gay	faculty	3	false
gay	advocates	11	true
gay	include	4	false
gay	against	11	true
gay	more	6	false
gay	most	4	false
gay	tomorrow	5	false
gay	services	3	false
gay	race	3	false
gay	former	3	false
gay	ruled	3	false
gay	court	4	false
gay	beginning	4	false
gay	annual	13	true
gay	police	10	true
gay	legal	5	false
gay	lived	3	false
gay	conference	10	true
gay	country	3	false
gay	groups	8	true
gay	ago	3	false
gay	bar	5	false
gay	two-day	3	false
gay	excerpts	3	false
gay	day	3	false
gay	community	28	true
gay	black	3	false
gay	found	4	false
gay	school	8	true
gay	nomination	3	false
gay	week	3	false
gay	others	3	false
gay	man	3	false
gay	men	26	true
gay	new	5	false
gay	lesbians	15	true
gay	students	4	false
gay	issue	5	false
gay	one	12	true
gay	executive	4	false
gay	health	6	false
gay	agency	3	false
gay	calling	3	false
gay	strong	3	false
gay	sex	3	false
gay	sponsored	8	true
gay	scapegoats	4	false
gay	two	4	false
gay	called	4	false
gay	chairman	3	false
gay	liberation	4	false
gay	issues	4	false
gay	show	4	false
gay	complete	3	false
gay	despite	3	false
gay	continue	4	false
gay	seeks	3	false
gay	some	6	false
gay	just	3	false
gay	campaign	3	false
gay	such	5	false
gay	published	4	false
gay	suit	3	false
gay	four	3	false
gay	me	5	false
gay	up	3	false
gay	yesterday	12	true
gay	culture	3	false
gay	party	3	false
gay	only	3	false
gay	studies	5	false
gay	among	3	false
gay	market	3	false
gay	homosexuals	5	false
gay	sexual	7	true
